"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.586136083E0,-3.390287556E0,4.500695443E0,1.376185005E1,1.487073724E1
2.596164083E0,-2.117067750E0,3.048802561E-1,1.064451696E1,1.085728645E1
2.606191083E0,-2.987074674E0,-3.727312295E0,9.986854885E0,1.107035422E1
2.616218083E0,-2.569063075E0,-6.254354939E0,7.846752321E0,1.035801925E1
2.626246083E0,-4.719055326E-1,-8.077091687E0,4.727271834E0,9.370656538E0
2.636273083E0,1.055841524E0,-1.067449329E1,1.629143624E0,1.084959526E1
2.646300083E0,2.104495798E0,-1.295751409E1,1.055744022E-2,1.312730686E1
2.656327083E0,2.993619463E0,-1.143498099E1,-1.762746947E-1,1.182165896E1
2.666355083E0,2.419843739E0,-8.320811822E0,1.481186410E0,8.791215290E0
2.676382083E0,1.984955467E0,-5.346555414E0,2.347334464E0,6.167307523E0
2.686409083E0,2.223557680E0,-3.011589711E0,1.691927079E0,4.108101579E0
2.696437083E0,2.491227279E0,-1.155111020E0,8.965595694E-1,2.888652607E0
2.706464083E0,2.878238111E0,8.409857315E-1,7.696772555E-1,3.095789834E0
2.716491083E0,3.216742195E0,2.401894103E0,6.849533665E-1,4.072552854E0
2.726519083E0,3.243953383E0,3.251232582E0,4.346493403E-1,4.613314091E0
2.736546083E0,2.557695210E0,3.731854997E0,3.193714837E-1,4.535476232E0
2.746573083E0,2.166302767E0,4.051757920E0,4.777292863E-1,4.619289468E0
2.756601083E0,3.044614785E0,4.059317200E0,-4.050401366E-1,5.090362741E0
2.766628083E0,3.475050256E0,3.627671648E0,-2.562570326E0,5.639392037E0
2.776655083E0,3.073983302E0,3.084957064E0,-4.448176922E0,6.225159545E0
2.786683083E0,2.406664115E0,1.935523106E0,-5.582388239E0,6.379760208E0
2.796710083E0,1.668596688E0,1.037255126E-1,-4.052644942E0,4.383937148E0
2.806737083E0,9.475417350E-1,-1.568803867E0,-2.164025277E0,2.835839613E0
2.816765083E0,1.633862473E0,-1.924918596E0,-1.513506894E0,2.943725751E0
2.826792083E0,2.755537798E0,-1.226697312E0,-2.911137469E0,4.191956133E0
2.836819083E0,2.572252438E0,-6.112854660E-2,-5.811894962E0,6.355969033E0
2.846847083E0,3.245973596E0,1.528337626E0,-7.629473881E0,8.430956777E0
2.856874083E0,5.595945593E0,2.724004934E0,-5.894952321E0,8.572355151E0
2.866901083E0,6.838137442E0,3.374035220E0,-2.799344553E0,8.122842315E0
2.876929083E0,6.433597827E0,3.101202384E0,1.004963147E0,7.212391292E0
2.886956083E0,5.172371537E0,1.633629023E0,4.091595585E0,6.794359832E0
2.896983083E0,3.023040313E0,4.971665275E-1,3.300970752E0,4.503593587E0
2.907011083E0,-1.122254638E0,9.168878531E-1,-4.240771505E0,4.481549036E0
2.917038083E0,-4.144244207E0,1.720961866E0,-6.076404287E0,7.553751310E0
2.927065083E0,-4.554537190E0,1.326146171E0,-1.363741429E0,4.935814357E0
2.937093083E0,-4.604577076E0,-2.564389980E-1,-3.804970336E-1,4.627382522E0
2.947120083E0,-3.602439158E0,-1.647885704E0,-2.308424753E0,4.584966741E0
2.957147083E0,-2.220926287E0,-2.091998690E0,-3.469124980E0,4.619935088E0
2.967175083E0,-7.626862514E-1,-2.625130271E0,-5.113929201E0,5.798730131E0
2.977202083E0,4.540174381E-1,-3.365732759E0,-7.089994562E0,7.861444633E0
2.987229083E0,1.733767122E0,-3.850904893E0,-8.984502958E0,9.927573235E0
2.997257083E0,2.807715427E0,-3.935543924E0,-1.080200235E1,1.183448464E1
3.007284083E0,3.734045072E0,-3.073229889E0,-1.214937509E1,1.307651137E1
3.017311083E0,5.259540659E0,-2.956401935E0,-9.921438575E0,1.161197760E1
3.027339083E0,8.898055968E0,-5.895801921E0,-2.801128539E0,1.103549733E1
