"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.035415250E0,-1.467429519E0,-7.427343822E-1,-1.376532798E0,2.144725227E0
2.045442250E0,-2.308146279E0,-2.725273195E0,6.129459290E-1,3.623583302E0
2.055469250E0,-3.058045839E0,-3.288282879E0,1.082850398E0,4.619200540E0
2.065496250E0,-3.020722477E0,-2.531046817E0,2.330100819E-2,3.941003072E0
2.075522250E0,-2.559991704E0,-1.037743369E0,-1.546333601E0,3.165693673E0
2.085549250E0,-9.380547738E-1,4.553986967E-2,4.857656264E-1,1.057349934E0
2.095576250E0,3.183929960E0,1.310962706E0,1.394422939E0,3.714895495E0
2.105603250E0,5.065739374E0,1.742940965E0,3.933443896E-1,5.371617859E0
2.115629250E0,3.517723528E0,1.866949884E0,-5.294911051E-1,4.017491944E0
2.125656250E0,1.923422293E0,1.954334183E0,-3.475153752E-1,2.764008385E0
2.135683250E0,2.291411548E0,1.876607730E0,2.378951383E-1,2.971332622E0
2.145710250E0,1.908666260E0,1.717135448E0,-9.446659282E-2,2.569140902E0
2.155737250E0,9.865995276E-1,1.542074490E0,-6.450790103E-1,1.941004711E0
2.165763250E0,1.115175122E-1,1.062795179E0,-1.181901354E0,1.593380231E0
2.175790250E0,-5.005643445E-1,4.948521996E-1,-1.048413806E0,1.262780611E0
2.185817250E0,4.583123642E-1,5.504486954E-1,-8.221807936E-1,1.090424343E0
2.195844250E0,1.760656859E0,1.181024126E0,-4.811296615E-1,2.173986273E0
2.205871250E0,2.884233845E0,2.682438832E0,-2.920216441E-2,3.938925707E0
2.215897250E0,3.124953774E0,4.181452671E0,5.205492505E-1,5.246032220E0
2.225924250E0,2.388238515E0,5.038477315E0,1.265153572E0,5.717565078E0
2.235951750E0,1.405547851E0,5.503117536E0,1.625288847E0,5.907743327E0
2.245978750E0,2.248973626E-1,5.729989504E0,1.457439698E0,5.916712686E0
2.256004750E0,-6.890619126E-1,6.122624772E0,1.350875216E0,6.307630638E0
2.266031750E0,-1.686535215E0,6.180292352E0,1.612919354E0,6.606203405E0
2.276058750E0,-2.503873052E0,6.348713213E0,1.973842395E0,7.104336247E0
2.286085750E0,-2.699664729E0,6.788473531E0,2.259832052E0,7.647117328E0
2.296112750E0,-3.030841668E0,6.190771147E0,2.911395624E0,7.482504467E0
2.306138750E0,-3.428881226E0,4.349965333E0,3.815615777E0,6.725945927E0
