"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.853944833E0,8.648074342E-1,-1.526606850E0,-1.276161540E0,2.169564161E0
2.863970833E0,1.562824504E0,-2.082549005E0,-6.804404855E-1,2.691176330E0
2.873997833E0,2.041757366E0,-2.019500817E0,-2.675659570E-1,2.884224026E0
2.884023833E0,2.300994549E0,-1.771946663E0,-1.888372913E-1,2.910331668E0
2.894050833E0,3.126845056E0,-1.084894731E0,-1.130757952E-1,3.311637467E0
2.904076833E0,3.006010298E0,-5.209722966E-1,9.059909821E-2,3.052166155E0
2.914103833E0,1.219580447E0,-2.603671575E-1,-9.239974827E-2,1.250482001E0
2.924129833E0,-5.785155133E-1,-3.842380822E-2,-1.204147817E-1,5.921623999E-1
2.934156833E0,-3.534592453E0,1.490525436E-1,-5.104828303E-1,3.574374517E0
2.944182833E0,-3.491655179E0,9.396849775E-1,-9.889699888E-1,3.748696491E0
2.954208833E0,-3.479500279E0,1.909236363E0,-1.665010883E0,4.303994299E0
2.964235833E0,-1.531148675E0,1.009170949E0,-3.271724734E-1,1.862762491E0
2.974261833E0,1.394519710E0,5.881398475E-1,7.323288234E-1,1.681338517E0
2.984288833E0,1.889017569E0,2.438949662E-1,7.468745032E-1,2.045896784E0
2.994315208E0,3.364415381E0,-7.635253268E-1,2.693008259E-2,3.450070580E0
3.004342208E0,2.550308423E0,-1.089714591E0,-9.634504008E-1,2.935947482E0
3.014368208E0,1.445394287E0,-7.258476233E-1,-1.787304668E0,2.410493184E0
3.024395208E0,-9.521876402E-2,-6.738611984E-1,-1.924569224E0,2.041353038E0
3.034421208E0,-1.172020876E0,-7.478115195E-1,-1.548786947E0,2.081248666E0
3.044448208E0,-1.304003642E0,-6.293235415E-1,-8.998116446E-1,1.704738870E0
3.054474208E0,-1.090356834E0,-1.561031163E-1,-4.513193867E-1,1.190350956E0
3.064500208E0,-3.127459306E-1,3.677635521E-1,-1.673964286E-1,5.109614580E-1
3.074527208E0,4.190181249E-1,8.294339722E-1,3.438253435E-1,9.908343808E-1
3.084553208E0,6.204825515E-1,1.462126679E0,1.002865312E0,1.878443999E0
3.094580208E0,7.982385651E-1,1.489032058E0,7.560864991E-1,1.850964092E0
3.104606208E0,3.195588504E-1,1.147721309E0,2.158724776E-1,1.210777845E0
3.114633208E0,-2.262439764E-1,8.133734250E-1,-4.531580436E-1,9.581831129E-1
3.124659208E0,4.232510705E-2,5.901460272E-1,-7.237892573E-1,9.348447128E-1
3.134686208E0,5.876460502E-1,3.261448252E-1,-4.231092024E-1,7.941786477E-1
3.144712208E0,1.459957947E0,1.546559304E-1,5.942817628E-3,1.468138611E0
3.154739208E0,2.198850416E0,1.473550969E-1,5.574983910E-2,2.204487406E0
