"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.581283583E0,-5.027557348E-1,1.383407369E0,1.163051978E0,1.875971530E0
2.591310583E0,-2.427113071E-1,1.024323424E0,5.507783322E-1,1.188067350E0
2.601337583E0,-1.579267897E-1,6.160328203E-1,1.090356177E0,1.262265384E0
2.611364583E0,1.467503487E-1,1.829038292E-1,1.737470895E0,1.753224055E0
2.621390583E0,4.170233107E-1,-1.821483690E-1,2.326995363E0,2.371074417E0
2.631417583E0,2.338733502E-1,-3.349676889E-1,2.411330632E0,2.445693258E0
2.641444583E0,-2.731952177E-1,-2.475325191E-1,2.192657630E0,2.223433259E0
2.651471583E0,-7.322212346E-1,1.867945665E-1,2.065449407E0,2.199345675E0
2.661498583E0,-1.225222790E0,6.748663348E-1,2.031859784E0,2.466793392E0
2.671525583E0,-1.815958071E0,1.035427287E0,2.264109436E0,3.081558846E0
2.681551583E0,-2.196889260E0,1.260029365E0,2.523191960E0,3.574981691E0
2.691578583E0,-2.238963631E0,1.436123527E0,2.446513621E0,3.613978116E0
2.701605583E0,-2.136748308E0,1.473536936E0,2.212060446E0,3.410310228E0
2.711632583E0,-1.993323125E0,1.388053567E0,2.006113909E0,3.150321063E0
2.721659583E0,-1.714676256E0,1.308857124E0,1.705727531E0,2.750041462E0
2.731686583E0,-1.335297648E0,1.283112418E0,1.314695569E0,2.271083822E0
2.741712583E0,-1.046796686E0,1.333592600E0,1.061962244E0,2.000504019E0
2.751739583E0,-9.165546349E-1,1.509660450E0,3.949668458E-1,1.809736412E0
2.761766583E0,-7.393171231E-1,1.678371917E0,-2.430254853E-1,1.850022564E0
2.771793583E0,2.183315972E-1,1.390874264E0,1.445925799E-1,1.415311597E0
2.781820583E0,2.591548835E-1,1.239253623E0,1.384863326E-1,1.273612680E0
2.791847583E0,1.258124927E-1,1.373955930E0,-1.386617491E-1,1.386654521E0
2.801874583E0,-2.219177677E-1,1.422845085E0,-4.066115758E-1,1.496351765E0
2.811900583E0,-5.006397736E-1,1.182604628E0,-7.561978886E-1,1.490311758E0
2.821927583E0,-5.303822207E-1,7.690281415E-1,-1.080558436E0,1.428396344E0
2.831954583E0,-1.873639391E-1,4.506700534E-1,-1.203709861E0,1.298894211E0
2.841981583E0,3.450264347E-1,1.844469094E-1,-1.850237665E0,1.891148677E0
2.852008583E0,7.604808278E-1,-2.381389672E-1,-3.785155292E0,3.868131569E0
2.862035583E0,1.365364177E0,-5.787410331E-1,-6.301519750E0,6.473662926E0
2.872061583E0,2.430414043E0,-2.436610776E-1,-8.341491669E0,8.691764287E0
2.882088583E0,3.190551347E0,8.114210397E-1,-7.269743818E0,7.980425877E0
2.892115583E0,3.016501372E0,2.172420709E0,-2.464054975E0,4.459849682E0
2.902142583E0,2.011178036E0,3.753597284E0,4.344451409E0,6.083468395E0
2.912169583E0,-8.335307508E-1,3.614367478E0,9.153439543E0,9.876430593E0
2.922196583E0,-3.387820031E0,1.510944498E0,9.631537131E0,1.032118139E1
2.932222583E0,-4.223036315E0,-7.324491298E-1,8.275504671E0,9.319575903E0
2.942249583E0,-4.481322741E0,-3.549313111E0,4.966157198E0,7.572489312E0
2.952276583E0,-3.472554372E0,-5.718241278E0,9.770182800E-1,6.761026690E0
2.962303583E0,-2.281678419E0,-5.252398285E0,-6.820047618E-1,5.767050775E0
2.972330583E0,-8.088276534E-1,-2.519651763E0,5.581241892E-1,2.704505462E0
2.982357583E0,3.938457518E-1,-7.674587488E-2,2.418182107E0,2.451246439E0
2.992384583E0,2.030745305E-1,1.171365695E0,3.033196342E0,3.257854648E0
3.002410583E0,-9.667132933E-1,1.424202223E0,2.293020848E0,2.867199186E0
3.012437583E0,-1.685725522E0,1.182108200E0,1.680163650E0,2.657442421E0
3.022464583E0,-1.892889302E0,6.077303588E-1,1.167025892E0,2.305279925E0
3.032491583E0,-1.250423267E0,-1.538729882E-1,6.958325498E-1,1.439242224E0
3.042518583E0,5.112001374E-3,-8.618509358E-1,4.978833961E-1,9.953396628E-1
3.052545583E0,1.073949620E0,-1.291542349E0,1.030446775E0,1.970601426E0
3.062571583E0,1.782475306E0,-1.245901907E0,1.735634723E0,2.782430174E0
3.072598583E0,1.801463700E0,-8.301315451E-1,2.186788487E0,2.952360705E0
3.082625583E0,1.651998636E0,-5.332093495E-1,1.913309534E0,2.583440550E0
3.092652583E0,1.288424321E0,-3.079617387E-1,1.482175612E0,1.987893913E0
3.102679583E0,1.043393533E0,7.290308475E-3,1.012312074E0,1.453787793E0
3.112706583E0,9.297029033E-1,2.907405192E-1,9.040064371E-1,1.328948899E0
3.122732583E0,9.041594148E-1,6.186827785E-1,1.028833966E0,1.502921142E0
3.132759583E0,1.020838484E0,8.962904513E-1,1.045855211E0,1.714427282E0
